name,energy,ip,ea,chi
mol26063,-47695.4701662596,4.902188627059908,2.693731646707942,3.797960136883925
mol26064,-51852.13981552109,5.512034463443685,2.8001838572673634,4.156109160355524
mol26065,-50781.27460942242,5.790341116641635,3.4235692357996697,4.6069551762206515
mol26066,-44483.461085665534,5.903836658068933,4.287940492901325,5.095888575485129
mol26067,-50163.223472981896,5.851218050868719,4.252135664550969,5.051676857709844
mol26068,-35156.91694278969,6.397269881415232,3.452188909690996,4.924729395553115
mol26069,-35380.18115673454,5.881411693303391,2.0462215485235724,3.9638166209134815
mol2607,-35812.757910226406,6.68921586511554,3.773378258102836,5.231297061609188
mol26070,-35892.89737022398,5.388698850750829,3.1905542711781525,4.28962656096449
mol26071,-54416.06138038794,6.95369689101497,0.6273278915346263,3.790512391274798
mol26072,-58126.017407869695,7.571434336447062,2.965251039248714,5.2683426878478885
mol26073,-67272.12884133939,4.878541474676389,1.954797682487017,3.4166695785817027
mol26074,-74895.62301588066,6.858583546259353,1.6281657464097576,4.243374646334555
mol26075,-74896.10754953639,6.42511143866835,1.6659627277838873,4.045537083226119
mol26076,-63344.805929832015,6.3730990012437205,1.7197744756107536,4.046436738427237
mol26077,-41511.78989010338,7.140646918910031,2.7164844131251287,4.92856566601758
mol26078,-45932.3800944449,4.862243482171985,1.839752228639928,3.350997855405957
mol26079,-47998.98659507292,6.540814881925109,2.2011154225154903,4.3709651522203
mol2608,-39462.4608124987,7.188071032779867,1.50298944196132,4.345530237370593
mol26080,-45297.34139007866,6.121941861059344,1.2548728750830962,3.68840736807122
mol26081,-43200.05837801298,7.103130754832819,2.2068715393543243,4.6550011470935715
mol26082,-48865.14643456458,5.017192642953746,2.325996737357586,3.6715946901556666
mol26083,-48864.89651103995,5.9994993032488395,2.5284579389944133,4.263978621121628
mol26084,-48864.904329674486,6.3456546715872095,1.9784627417763367,4.162058706681773
mol26085,-55656.03350172432,5.832125224252336,1.677654058815161,3.7548896415337487
mol26086,-41682.015870684416,5.829544627695588,2.446355934639999,4.137950281167794
mol26087,-44861.6997136767,4.124946890427136,2.0083626676765496,3.066654779051843
mol26088,-43199.94488864599,6.129866369376861,2.2983009990508028,4.214083684213833
mol26089,-43162.17948600493,6.966279086642327,2.2555945157759014,4.610936801209115
mol2609,-40533.351306562225,6.8365161980587486,1.0667907028617694,3.951653450460259
mol26090,-65211.36655279688,7.105977063549377,2.412718757683284,4.759347910616331
mol26091,-51435.53634676042,8.76022573534828,-0.5186966899230314,4.120764522712625
mol26092,-51435.39258878134,6.099170392488789,1.7654235424608797,3.9322969674748345
mol26093,-48617.25406922303,6.706098038834334,0.5049981555010931,3.605548097167712
mol26094,-46174.09418372385,7.874949639892981,1.0200518133812664,4.4475007266371245
mol26095,-45107.892900736544,5.8219401276853615,1.904098078145349,3.863019102915355
mol26096,-45103.01905546511,5.965556415908761,2.8189715207026014,4.392263968305681
mol26097,-45539.123963336664,6.402587402862231,2.717780065640157,4.560183734251194
mol26098,-46934.76717747456,5.659063355534948,2.52569656491981,4.092379960227379
mol26099,-47351.89760594923,5.434362158212073,2.3338046069252667,3.8840833825686705
mol261,-42901.1778059125,6.802786099222264,2.0346927138213795,4.418739406521821
mol2610,-48286.03171222813,5.944150235285012,2.090094011191764,4.017122123238388
mol26100,-44697.85836192929,7.554706531718389,2.9822140522561984,5.268460291987292
mol26101,-41114.69191998046,8.243805644005981,2.057627651379336,5.15071664769266
mol26102,-43162.531806999476,6.658954736103473,3.211356916441579,4.935155826272526
mol26103,-45210.250910017414,6.420052494582354,3.1909553520246456,4.805503923303499
mol26104,-45210.54951246097,7.222579497578632,2.92763378784097,5.075106642709801
mol26105,-57552.875910824696,6.0835679547787755,2.8003967793369027,4.4419823670578396
mol26106,-91781.34008929838,8.201715829046572,2.284725782979291,5.243220806012933
mol26107,-69282.3004516046,7.85473713198999,1.8525267494920805,4.853631940741034
mol26108,-69472.11108191175,7.34995654385199,2.2059351911222507,4.77794586748712
mol26109,-45309.86335480544,6.567761385509397,1.2777991087938612,3.9227802471516293
mol2611,-32853.5298539595,7.383241342556567,2.6656471667518216,5.024444254654194
mol26110,-46249.42709785389,6.695096259149115,3.1654617806625507,4.930279019905834
mol26111,-62487.81103762897,6.842912775220107,3.610060446226712,5.226486610723409
mol26112,-53362.075336878355,7.41485178653584,2.9853992426972824,5.20012551461656
mol26113,-54433.004365085166,6.311643261538945,2.130124484938172,4.220883873238559
mol26114,-53362.06481901021,5.657681515044459,3.6890911028006474,4.673386308922553
mol26115,-62087.924371721034,6.248217983641787,3.0479555010791284,4.648086742360457
mol26116,-53103.56646533113,6.3067732183338405,2.235292743755141,4.271032981044491
mol26117,-53520.54270798834,5.633431475140858,3.487328389701373,4.560379932421115
mol26118,-43742.906323553594,6.116131207412682,3.2550254633588334,4.685578335385758
mol26119,-44159.61818926714,5.546324698955615,3.347272198672581,4.446798448814098
mol2612,-35179.86822385128,7.292109500813799,2.229536074797964,4.760822787805881
mol26120,-41041.177148497336,6.584226195219303,2.930289791282228,4.757257993250765
mol26121,-43742.79826669426,6.838831889589411,2.851959810571686,4.845395850080548
mol26122,-44159.7324195956,5.6020183350797526,2.881826924169703,4.241922629624729
mol26123,-43245.34138702089,7.012791153486286,2.537749476554022,4.775270315020154
mol26124,-43245.28973088818,5.820735369681075,3.847681438047693,4.834208403864384
mol26125,-49366.4050708394,5.440200432915651,2.6751765542657497,4.0576884935907
mol26126,-56017.54884314732,7.394665756985578,3.2790075430559207,5.336836650020748
mol26127,-62080.05220543346,6.5731049541478175,3.521272441956429,5.047188698052122
mol26128,-56415.05212638588,7.045593479880806,3.5798458410713723,5.3127196604760885
mol26129,-43036.87982100668,8.730994757324924,2.3063404980051008,5.518667627665013
mol2613,-45120.42773330801,6.275498527794745,2.8788405659616356,4.57716954687819
mol26130,-55465.99934909662,7.105805589160639,3.4109765645039287,5.258391076832284
mol26131,-47749.77804667399,6.858117520495735,2.5426342918777705,4.7003759061867525
mol26132,-49380.55668958204,7.035271621168726,2.27243753730383,4.653854579236278
mol26133,-55404.591273586775,7.507799108932878,3.2119774544713957,5.359888281702136
mol26134,-56972.63906154018,6.353094217998872,3.7016899139094996,5.027392065954186
mol26135,-63158.85993706964,7.620351553210412,3.347733121509619,5.484042337360015
mol26136,-61225.05856014781,6.6519903622887,3.154881502070615,4.903435932179658
mol26137,-62087.93926182418,7.570464162380138,2.902225436265969,5.236344799323053
mol26138,-53569.73015739513,5.708220648547822,0.7648055939810009,3.2365131212644114
mol26139,-43036.78094741545,7.915301071458698,2.5745183131076805,5.24490969228319
mol2614,-37320.48335110406,7.526981193018139,2.307826727804217,4.917403960411178
mol26140,-46617.39653232747,6.847585096753134,3.3321029769490806,5.089844036851106
mol26141,-54432.96857298703,6.627591311777008,3.3935079226406266,5.0105496172088175
mol26142,-63158.86599878811,6.563374626637251,3.219927314662793,4.891650970650021
mol26143,-59594.192547255385,5.689558980067948,2.251622605535497,3.9705907928017217
mol26144,-68381.42723987026,5.946043590102074,1.6421130799588628,3.794078335030468
mol26145,-70012.28757485807,6.247649112682143,3.121859204710811,4.684754158696477
mol26146,-58523.27439740672,6.105161603205518,3.0688888065411324,4.587025204873326
mol26147,-67310.62493586294,6.792329881969835,2.6267508311717966,4.709540356570816
mol26148,-53362.079097031994,6.309327094858773,3.1873886459797234,4.748357870419249
mol26149,-62088.01915773851,7.00065033025418,2.8985467432648373,4.949598536759509
mol2615,-47981.32563015895,6.613130387911476,1.7759550434786175,4.194542715695047
mol26150,-57075.30211423044,7.841212422493144,2.7108864793391625,5.276049450916154
mol26151,-44569.94105205215,7.036344255572037,2.9699429667914794,5.003143611181759
mol26152,-45690.20984596375,6.487911184301234,2.7892035993704374,4.638557391835836
mol26153,-58541.01099891614,7.565511219136239,2.088090406542588,4.826800812839413
mol26154,-54918.75589913969,7.212008109687304,1.7819458752856008,4.496976992486452
mol26155,-60141.56380939494,6.123230440207383,3.0172912298031362,4.570260835005259
mol26156,-54030.71941836827,7.966469235646361,0.7784085407373598,4.37243888819186
mol26157,-55069.14767176805,9.378620990676033,-0.6245637309110138,4.377028629882509
mol26158,-52992.74856670113,6.32506748379631,0.4111035351297345,3.368085509463023
mol26159,-52959.323325485246,7.317927854963465,1.715798701583355,4.516863278273411
mol2616,-38177.57366857742,7.483900122853646,1.086746829082514,4.28532347596808
mol26160,-55595.72805605643,7.586087098642638,2.444110864489897,5.015098981566267
mol26161,-56012.63524069242,6.763514566895051,3.056135963053817,4.909825264974434
mol26162,-52894.007651126456,7.918248611894754,1.8324795562214211,4.875364084058087
mol26163,-51823.0190043124,7.898615550774981,2.892047187635256,5.395331369205118
mol26164,-56989.39417776113,6.2263126680227465,3.058890023316099,4.642601345669424
mol26165,-53870.97055828055,7.650249323747045,3.4067107405731494,5.528480032160097
mol26166,-56990.00569172079,6.34436571598053,2.9462884724125615,4.645327094196546
mol26167,-66309.86874565399,6.975693901910382,1.7088252115205125,4.3422595567154465
mol26168,-63224.39504287014,4.434287971682527,2.3517908189549823,3.3930393953187545
mol26169,-67349.37890045415,6.233617968285508,1.3832827512549883,3.8084503597702484
mol2617,-60639.862664140215,6.302471539005872,2.139732961148021,4.221102250076946
mol26170,-67380.76018858954,6.660812064278958,2.0362118042610247,4.3485119342699905
mol26171,-65703.82049960645,7.794355709110283,1.609990032340327,4.702172870725305
mol26172,-66310.08163014633,6.4673100283078275,2.471980410313601,4.469645219310714
mol26173,-64164.09725883553,7.00764272966098,1.6944165300764353,4.351029629868707
mol26174,-77713.14443805904,5.620171680449413,2.677139126553173,4.1486554035012935
mol26175,-77744.37102549335,6.771068913181604,2.8739194745498655,4.822494193865735
mol26176,-78783.93616580508,6.194784146809137,2.2628336979902652,4.2288089223997005
mol26177,-78815.22356614647,7.131775441156993,1.976014950339539,4.553895195748266
mol26178,-77744.47131879767,6.931311224409671,3.05591077575599,4.99361100008283
mol26179,-75598.62366644491,7.091933006601399,3.0267194446539207,5.05932622562766
mol2618,-38084.32258975499,7.532859302214599,2.2466094837603676,4.889734392987482
mol26180,-75101.07709439175,7.436247511540209,3.4611445297157655,5.448696020627988
mol26181,-71466.22666774683,7.035524805968183,2.424740760847719,4.730132783407951
mol26182,-70494.37753674298,6.050646287028546,1.6324384011868622,3.8415423441077046
mol26183,-70494.2073376632,6.356597000690618,2.3423701180829863,4.349483559386803
mol26184,-47649.775224424615,5.307020231157789,2.7267131374534923,4.016866684305641
mol26185,-47104.856165726116,6.867112751552738,2.26315385373643,4.5651333026445835
mol26186,-54927.61642948741,5.76704216513499,2.281486818893917,4.024264492014454
mol26187,-44205.624598547,5.842471914051514,2.095861732534554,3.9691668232930337
mol26188,-43102.03044572867,6.468836153265268,2.5087016799990756,4.488768916632171
mol26189,-43135.095277322594,6.5691440803885435,2.660546876982102,4.614845478685322
mol2619,-32394.951377399368,7.079404885367647,-0.8858965688514991,3.0967541582580735
mol26190,-43134.91454839181,6.68810447594306,2.661701764763383,4.674903120353222
mol26191,-47888.66718903825,5.952916122689872,2.3107988217181017,4.131857472203987
mol26192,-42008.903268628084,6.846152209879843,3.0058594268108387,4.926005818345342
mol26193,-47269.159245078816,5.07489427967277,3.3823712143690368,4.228632747020904
mol26197,-41075.5834147497,6.561252849115234,2.420889693706028,4.491071271410631
mol26198,-58996.05455333906,7.30661022583459,2.367948487471078,4.837279356652834
mol26199,-49269.372107567906,7.180700063529333,2.3607472992600504,4.770723681394691
mol262,-45982.100939088086,6.503482061128628,1.1365325175226173,3.8200072893256225
mol2620,-48991.4802291804,6.3818557528642925,2.412355616735368,4.39710568479983
mol26200,-45117.68934588656,7.000738965696611,1.9850907835124332,4.492914874604521
mol26201,-42965.503831259826,5.964779969531107,2.560589699753106,4.262684834642107
mol26202,-44036.64175735807,6.302644824915317,2.190384083807371,4.246514454361344
mol26203,-41081.74404369119,6.943985899549917,2.1522295164619187,4.548107708005918
mol26204,-41081.642320670035,5.902452052894283,3.223056338340847,4.562754195617564
mol26205,-41047.70000153374,6.16526479536335,3.2070231258622997,4.686143960612824
mol26206,-41047.50331969997,6.75865376974893,2.6147133969042273,4.686683583326579
mol26207,-65158.789931253494,4.245227119325136,4.131511098144983,4.18836910873506
mol26208,-67468.59447123155,5.552365361703527,2.868072514324623,4.210218938014074
mol26209,-67172.55368794859,7.089900630451812,3.661997002881639,5.375948816666725
mol2621,-51246.81468814582,7.2886378094756985,3.1785473719881514,5.233592590731926
mol26210,-68816.06158462864,7.171073119557537,2.7948639899779417,4.98296855476774
mol26211,-68939.23223327208,5.935053346732984,2.4216388075567483,4.178346077144867
mol26212,-55971.995158819474,6.924199663610203,1.97743093401612,4.450815298813162
mol26213,-56977.21565191531,4.525018652708837,2.3071667784795054,3.4160927155941714
mol26214,-53952.5167808923,7.209453729869473,1.9021349146359632,4.555794322252719
mol26215,-47037.98024105946,7.381872022206297,1.7134194016564155,4.547645711931356
mol26216,-56917.49833851502,6.866960705380868,1.5120097139130848,4.189485209646977
mol26217,-42240.2047666157,9.96142902927975,-1.7714083179836655,4.095010355648042
mol26218,-43212.14150454046,7.688545127078972,0.43995194765230333,4.064248537365637
mol26219,-43644.98889645911,7.29936172786151,3.3183589759984065,5.308860351929957
mol2622,-45644.051604119726,7.480445361860858,2.4741149582476156,4.977280160054237
mol26220,-51745.771414145565,5.975217500818283,3.090306071226283,4.532761786022283
mol26221,-57420.26999442813,6.7506567685145855,3.604729965160713,5.17769336683765
mol26222,-57356.62965463955,8.251068311887515,2.865403623776375,5.558235967831945
mol26223,-59041.29752119786,6.761971265675871,3.6168109884647555,5.189391127070314
mol26224,-65830.88267264912,5.536895739011,1.251826851184661,3.394361295097831
mol26225,-83229.48611361733,6.283248795625946,2.864364074212012,4.573806434918979
mol26226,-70723.75083827594,6.761788870960282,2.7128462177483383,4.737317544354311
mol26227,-61547.839963520346,7.761346984050902,3.2134761276177723,5.4874115558343375
mol26228,-66005.76582203488,5.992044310250179,2.675793049176498,4.333918679713339
mol26229,-73852.35148954365,6.651351116489675,2.3565089801431136,4.503930048316395
mol2623,-61239.849212707224,7.171661290631487,2.528520507499827,4.850090899065658
mol26230,-76971.45296679283,5.377710744738579,2.8713358581153443,4.1245233014269616
mol26231,-70771.73806893188,6.967284905906092,2.351693927077715,4.659489416491903
mol26232,-73890.20778078302,5.625068993566616,2.0164827125979032,3.8207758530822593
mol26233,-59963.710543616035,5.465759804876908,2.9459627187906077,4.205861261833759
mol26234,-59963.54245942903,6.574576753107435,2.269200937241736,4.421888845174586
mol26235,-62911.92860004546,7.131359500407474,2.8362906653825597,4.983825082895017
mol26236,-63983.23086227158,7.733252364399959,2.9631135761737823,5.348182970286871
mol26237,-73818.88390034286,5.624097004652703,2.2676622928039385,3.945879648728321
mol26238,-70700.36679332907,6.266132236387745,2.8213848382614573,4.543758537324602
mol26239,-67581.92924067777,6.994930344277829,2.788932919995309,4.8919316321365685
mol2624,-61235.86947565609,6.8272733193042585,2.3640889285509035,4.595681123927582
mol26240,-67164.72761246699,7.598801862467966,2.8312723439177634,5.2150371031928655
mol26241,-67162.0010171773,4.404103165870765,1.6142199307651026,3.009161548317934
mol26242,-68792.43838267717,6.193344469013363,1.8969800362201859,4.045162252616774
mol26243,-68232.8847760263,6.537041967647522,1.5256510801910692,4.031346523919296
mol26244,-71650.13037467054,6.94965497140214,4.347193837391594,5.648424404396867
mol26245,-66713.8518833204,6.428503857432328,2.5481730762779864,4.488338466855156
mol26246,-54902.81697998161,6.2799996912435745,1.6140087991952896,3.947004245219432
mol26247,-52948.78885089146,5.187270007891364,3.011624123241504,4.099447065566433
mol26248,-51716.65485161402,7.093081826358704,2.674894934289042,4.883988380323873
mol26249,-64661.73708005584,6.26835273206234,2.3512944370522746,4.309823584557307
mol2625,-60169.05619065552,7.790779863586899,2.5728035789605577,5.181791721273728
mol26250,-63590.59794280598,7.171890622420043,2.8449158846410416,5.008403253530542
mol26251,-52645.95224430286,8.021229067774497,2.263116899369602,5.14217298357205
mol26252,-78162.85342169309,7.215848616826474,2.9710904551863564,5.093469536006414
mol26253,-60657.58768076988,7.526291168933041,4.580201001429981,6.053246085181512
mol26254,-43058.09576380072,5.888996752093756,2.599264730951708,4.244130741522731
mol26255,-52564.54024225399,5.17941682338278,0.38619830310199177,2.782807563242386
mol26256,-67274.90968057906,4.406511864057393,0.7169329404860036,2.5617224022716982
mol26258,-68345.12162934586,3.9209880285169154,0.9371997642147659,2.42909389636584
mol2626,-46687.563685451576,8.037307626704337,2.0474352293811062,5.0423714280427205
mol26260,-45768.53296370315,5.904704439593363,2.579367204568984,4.242035822081173
mol26261,-60194.287995887826,5.761150533251381,1.5969229952355508,3.6790367642434654
mol26262,-55276.34832830423,3.9437386072042697,2.323713309203599,3.133725958203934
mol26263,-58925.443290286195,3.695400235256865,2.503629048976104,3.0995146421164845
mol26264,-54664.06757913265,4.621745541250934,1.0111438393218555,2.8164446902863944
mol26265,-53129.206829447714,4.889639210635476,1.34056514924222,3.115102179938848
mol26266,-44307.47622141696,7.1708698198067555,-0.9704476750399837,3.1002110723833862
mol26267,-38996.69150918297,6.021959547248094,0.5227927372666777,3.272376142257385
mol26268,-46928.87909018484,5.392365580112704,1.833274158848567,3.612819869480635
mol26269,-59329.059634423924,4.460299372673035,1.0303588420138112,2.745329107343423
mol2627,-33803.18154364454,6.714402123887447,3.394977634113681,5.054689879000564
mol26270,-43351.503367409256,5.420982827076901,2.0764147599777387,3.74869879352732
mol26271,-31192.24770249588,5.283932956078023,0.27175307587235237,2.777843015975188
mol26272,-53116.884553942684,5.301023371211576,2.4909692329505773,3.8959963020810764
mol26273,-41278.14616048766,5.33786429472575,2.366980747270103,3.8524225209979264
mol26274,-42692.08937288659,5.659692197202906,2.946241859071289,4.302967028137098
mol26275,-38098.59791121281,4.295964941674641,3.885392040286013,4.090678490980327
mol26276,-37027.5280937436,5.450077567139739,2.2252017964044652,3.837639681772102
mol26277,-38098.62592655455,5.087098319077128,3.6451448539777593,4.366121586527443
mol26278,-37027.39572926147,6.6430071666256705,2.331705978472737,4.487356572549205
mol26279,-47854.19506084818,5.689403326984965,2.5963878541762844,4.142895590580625
mol2628,-42083.26403119488,7.0703111642355925,2.167603485775669,4.61895732500563
mol26280,-49904.17736868101,5.896185221865935,1.4965204429410408,3.6963528324034876
mol26281,-48866.41693307102,6.249879435955962,1.3550328958241327,3.802456165890047
mol26282,-36887.46123660273,5.194646392973391,2.7156336777326144,3.9551400353530033
mol26283,-64647.3825760164,4.981488202588309,1.2193837470868034,3.1004359748375565
mol26284,-71832.93426872908,4.554966960212491,0.745586632884238,2.650276796548363
mol26285,-82290.90453102815,5.8455284714727895,0.008929151299525984,2.9272288113861578
mol26286,-46283.802797180586,6.3003037639138055,0.30756513309531053,3.3039344485045583
mol26287,-54181.9127041127,5.315491143863454,0.7722398262529945,3.043865485058224
mol26288,-71833.32885627527,5.767091442104249,0.680466109044886,3.2237787755745675
mol26289,-78665.32411266855,4.3913055241137045,2.192589628699352,3.2919475764065282
mol2629,-51914.13577032244,6.493410792686843,0.9901621428483439,3.7417864677675934
mol26290,-94361.11040818632,3.7710343211801955,0.8455404907435877,2.3082874059618916
mol26291,-49796.09866512025,3.9192090893929317,1.5742060763338739,2.7467075828634027
mol26292,-38144.13563032713,7.296966012118495,3.008253559132642,5.152609785625569
mol26293,-60915.645929606384,6.231272625918791,1.03415319621854,3.6327129110686656
mol26295,-47368.289673047904,5.858722838302159,2.0286602133818303,3.9436915258419947
mol26296,-34672.67712036957,5.778308393878146,0.4913246969470977,3.1348165454126224
mol26297,-35743.44698016035,5.955645558973433,0.3016798301751848,3.128662694574308
mol26298,-38802.30285180794,5.402485682575598,0.7652365734937181,3.083861128034658
mol263,-36077.89831601534,6.9152757973521135,1.623809021806184,4.26954240957915
mol2630,-57608.248409238455,6.140231430471195,2.9702258065329348,4.5552286185020625
mol26300,-47999.766648652774,6.401888016830261,1.6197893080022483,4.010838662416255
mol26301,-46835.42149359887,5.43620517378086,2.1719777011374934,3.8040914374591766
mol26302,-53129.19888702323,6.586198858682578,0.6954359971645581,3.640817427923568
mol26305,-76480.43309897494,4.387469847466962,2.001260810078973,3.1943653287729674
mol26306,-45201.04191009577,6.361431947570552,1.7523441475399402,4.056888047555246
mol26307,-47211.095236791676,6.710241648290154,1.8027411510391218,4.256491399664638
mol2631,-61612.361507170426,7.1241915197590275,2.6727920370338465,4.898491778396437
mol26310,-31060.78476999228,6.300724192905262,1.3522767112759853,3.8265004520906234
mol26311,-76780.27041350176,4.9910124259670265,0.6981974012502848,2.8446049136086557
mol26312,-63373.10711448674,5.710039648409293,1.146786943078041,3.428413295743667
mol26314,-99659.62174405287,4.521345606437535,2.731626495718956,3.6264860510782455
mol26315,-51889.94069046282,6.862317448852991,2.2299846291498397,4.5461510390014155
mol26316,-52015.39829083813,5.613876363633608,1.8635618716507452,3.7387191176421766
mol26317,-50414.138525747185,6.254348253351172,1.2285274111618216,3.741437832256497
mol26318,-45843.763571924166,5.675243986924789,2.9945343177657406,4.334889152345264
mol26319,-52731.08820636039,4.371011147596633,1.9178099623649354,3.1444105549807837
mol2632,-49795.013299923514,6.946401495255853,2.7062089076505593,4.826305201453207
mol26320,-35945.44707393191,6.538592673258729,2.9874412450635974,4.763016959161162
mol26321,-45858.56000886936,5.922904824927834,1.6135828425718883,3.768243833749861
mol26322,-70720.94558445878,3.399444588649961,1.927338206948034,2.6633913977989976
mol26323,-97028.44845653165,4.712074932574846,1.797422086463215,3.2547485095190307
mol26324,-97028.61154046858,5.212648436671026,1.085675641417674,3.1491620390443504
mol26325,-83999.31084878919,6.186002034945137,0.8573882796315208,3.5216951572883293
mol26326,-83999.36909471352,5.893275063733278,1.6742144282612728,3.783744745997276
mol26327,-52044.62932755996,7.428524368564856,2.3012769955465004,4.864900682055679
mol26328,-37139.983037440834,7.546731526970782,2.719394674245581,5.133063100608181
mol26329,-52908.254697432676,6.445949273016739,2.4047416652533804,4.42534546913506
mol2633,-45538.48846696095,7.7647825246830235,2.5180153180256926,5.141398921354359
mol26330,-41001.87974282991,5.455895690825237,2.1240625565889935,3.7899791237071154
mol26331,-50975.13406857643,5.968582662238828,1.5619675344147084,3.765275098326768
mol26332,-53116.86266778097,5.3358005724120865,1.4370880382564288,3.386444305334258
mol26333,-79675.49448495815,4.836382142315302,0.5791516509887173,2.7077668966520094
mol26334,-79709.05052639189,3.391140727160882,2.046522505116638,2.7188316161387602
mol26335,-45842.63475445364,6.130121410098796,0.43048058833351704,3.280300999216156
mol26336,-44087.48607604091,5.558357872842862,2.003262471361746,3.7808101721023033
mol26337,-32970.29850792685,5.443697547862271,0.22284076422900104,2.8332691560456364
mol26338,-49602.554134454425,5.046422164492386,-1.2852080022648693,1.8806070811137579
mol26339,-37871.673232663736,5.673692668289308,1.850579916357923,3.7621362923236155
mol2634,-51685.50464438149,7.632281410863593,3.119312487346203,5.375796949104897
mol26340,-31141.74141026743,6.8799109670223615,1.690847039358762,4.285379003190562
mol26341,-36800.85816478813,5.836891410126548,1.8177980472935518,3.8273447287100497
mol26342,-42576.592031967724,5.622599112335918,1.8755625500683055,3.749080831202112
mol26343,-74168.51919691077,5.2734606206504395,2.3659232079953654,3.8196919143229024
mol26344,-60769.6818388749,6.315202930372359,2.7553386148744696,4.535270772623415
mol26345,-41929.86883746795,4.117767397034671,0.8914519881774641,2.504609692606067
mol26348,-52936.68272395466,5.252686176391778,0.1599191367155752,2.7063026565536767
mol2635,-34399.63172924789,6.752164457616211,3.0730047243376117,4.912584590976913
mol26351,-85317.54311285955,5.188708145775672,-0.0764887565192164,2.556109694628227
mol26352,-77844.00920971035,2.9670929262175902,2.589525241744009,2.7783090839808
mol26353,-73635.6504570301,3.5715409377469887,2.741283172736852,3.1564120552419204
mol26354,-68183.62320676197,5.464333977529539,0.5880597055769413,3.02619684155324
mol26355,-68183.55940872106,4.51181776831654,0.23516999289140525,2.3734938806039727
mol26356,-76529.13819019383,7.538215614008569,-0.7312229279905476,3.4034963430090106
mol26357,-77506.01793732206,5.480424907800625,0.006894674908835441,2.7436597913547303
mol26358,-77505.79748783153,3.9293649981545276,1.5929612549339078,2.7611631265442176
mol26359,-77506.01795530789,5.481901273185631,0.005390411197248443,2.74364584219144
mol2636,-37077.070060623795,7.144961189628127,1.9032436073733445,4.524102398500736
mol26360,-67621.70805998585,5.766186556225875,1.3738478928717086,3.570017224548792
mol26361,-70675.3672937699,5.130440426584741,1.1105403348165777,3.1204903807006588
mol26362,-68183.55889878259,4.450637328680829,0.33390335951808375,2.3922703440994564
mol26363,-67113.28247156451,4.547200268498273,1.7006799429655075,3.12394010573189
mol26364,-76529.28687277396,4.369497337428387,1.8412640139907925,3.1053806757095903
mol26365,-68691.91029106207,4.465207394688644,0.32351039285883354,2.3943588937737386
mol26366,-67621.30108301231,6.714065277141726,0.04143277742457476,3.3777490272831505
mol26367,-76529.44617719942,6.256034541132976,-1.2194375366088934,2.5182985022620414
mol2637,-36006.1659504668,6.425714032273503,2.1668332271755184,4.296273629724511
mol2638,-57383.666838158955,6.654821112751961,3.8741691976756556,5.264495155213808
mol26380,-76450.78280737417,3.5361661850258748,1.7166531843301585,2.6264096846780163
mol26381,-75379.9239099011,5.246172287076841,1.6545902611098504,3.4503812740933455
mol26389,-60907.82820867714,5.1479645564510035,2.314204695318801,3.7310846258849026
mol2639,-46717.73823984711,5.412434666246396,3.6526117541094547,4.532523210177926
mol264,-39158.730279631905,6.536194272104247,1.5516418209633573,4.043918046533801
mol2640,-41077.30989664324,6.909005038489096,3.0232594214905135,4.966132229989803
mol2641,-50328.20270769334,8.075368755609643,1.2539494113476963,4.6646590834786705
mol2642,-36342.737602103574,7.142373303040991,2.7168147909665037,4.929594047003749
mol2643,-60562.93685237824,6.740272433824042,2.6253465007793158,4.682809467301679
mol2644,-51637.04490052282,6.3986267898445215,2.025183048927468,4.2119049193859945
mol2645,-43033.31680184797,6.050406185069185,2.4823709115541925,4.266388548311688
mol2646,-35907.18100160175,6.672148064245012,3.54571324203997,5.108930653142491
mol2647,-31313.18930985224,7.592010000030129,2.3292309808295366,4.960620490429832
mol2648,-47659.52284311489,6.678809461132652,2.8982477695830156,4.7885286153578335
mol2649,-40950.8115548457,7.688997050877562,2.1551331859066307,4.922065118392097
mol265,-32958.69406983853,6.109018439036008,2.025833502789279,4.067425970912644
mol2650,-37013.295711641505,7.976961197585727,2.502430682803008,5.239695940194368
mol2651,-39879.86020621575,7.773900870221241,2.3933932139738516,5.083647042097547
mol2652,-35880.06849713151,6.167775166279433,3.3759711698916988,4.771873168085565
mol2653,-35773.42183444122,6.474419058822534,3.7283798896873384,5.101399474254936
mol2654,-33738.48098784629,6.761969551056135,3.556889969801149,5.15942976042864
mol2655,-43189.95756140483,8.329669348565753,2.2232360615816207,5.276452705073687
mol2656,-40945.27818922467,7.330821142707974,2.8114661300062105,5.071143636357091
mol26567,-53992.614597604,6.444951292952096,2.885132155608644,4.6650417242803695
mol26569,-33928.12190920962,6.557207259125823,0.5306387933882591,3.5439230262570405
mol2657,-50273.07099240728,6.6204445485433165,3.298304426236786,4.959374487390051
mol26570,-38510.14620503605,5.95190735537575,1.265863020673781,3.6088851880247654
mol26571,-51816.12223814006,6.334424876995092,1.622385863784917,3.9784053703900044
mol26572,-41730.04222101582,5.467709444533858,2.826031773820849,4.146870609177353
mol26573,-44758.839725881146,5.995129819024481,2.128977923856612,4.062053871440546
mol26574,-46389.60006329392,6.9141157802398885,1.9118529830391255,4.4129843816395065
mol26575,-46806.554802489736,6.855822742360921,1.591431963070509,4.223627352715716
mol26576,-46806.50825087013,5.953735613025564,1.716975054033806,3.8353553335296846
mol26577,-35349.30909731937,6.697084179725856,1.7573714421984346,4.2272278109621455
